"Code","Year.Index","SHMI.before","SHMI.Index","HEE.region.code","HEE.region.name","Name","North","North.v.South","X","Responses","Survey.clinical.proportion","Engagement.Index","Engagement.Index.dichot","RecommendWork.Index","RecommendWork.Index.dichot","RecommendCare.Index","RecommendCare.Index.dichot","WorkStress.Index","FreedomSpeak.Index","Openness.Index"
"RHQ",2015,0.918,0.9362,"YDF42","Health Education Yorkshire and the Humber (North)","Sheffield Teaching Hospitals NHS Foundation Trust",1,"North",NA,413,0.64,3.81666666666667,0.643333333333333,3.45,0.53,3.82,0.72,0.36,0,0
"RHQ",2016,0.9362,0.9846,"YDF42","Health Education Yorkshire and the Humber (North)","Sheffield Teaching Hospitals NHS Foundation Trust",1,"North",NA,6748,0.63,3.84333333333333,0.67,3.77,0.68,4.01,0.81,0.35,0,0
"RHQ",2017,0.9846,0.9536,"YDF42","Health Education Yorkshire and the Humber (North)","Sheffield Teaching Hospitals NHS Foundation Trust",1,"North",NA,6797,0.63,3.85666666666667,0.67,3.73,0.68,4.01,0.81,0.36,0,0
"RHQ",2018,0.9536,0.9571,"YDF42","Health Education Yorkshire and the Humber (North)","Sheffield Teaching Hospitals NHS Foundation Trust",1,"North",NA,7121,0.63,3.85,0.67,3.69,0.67,4.01,0.81,0.38,0,0
"RHQ",2019,0.9571,1.0065,"YDF42","Health Education Yorkshire and the Humber (North)","Sheffield Teaching Hospitals NHS Foundation Trust",1,"North",NA,7099,0.62,3.78666666666667,0.656666666666667,3.75,0.69,4.04,0.81,0.39,0,0
"RHU",2012,0.9896,1.018,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,457,0.69,3.76333333333333,0.61,3.32,0.44,3.47,0.57,0.38,0,0
"RHU",2013,1.018,1.044,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,3712,0.73,3.78333333333333,0.63,3.39,0.51,3.6,0.6,0.37,0,0
"RHU",2014,1.044,1.084,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,3649,0.71,3.88,0.673333333333333,3.61,0.59,3.74,0.66,0.33,0,0
"RHU",2015,1.084,1.0711,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,4250,0.7,3.96333333333333,0.723333333333333,3.75,0.66,3.92,0.74,0.3,0,0
"RHU",2016,1.0711,1.1002,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,3926,0.7,3.98,0.723333333333333,3.73,0.66,3.84,0.72,0.32,0,0
"RHU",2017,1.1002,1.0571,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,4175,0.71,3.91333333333333,0.703333333333333,3.66,0.62,3.77,0.69,0.34,0,0
"RHU",2018,1.0571,1.0212,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,4017,0.7,3.85,0.68,3.57,0.6,3.74,0.68,0.38,0,0
"RHU",2019,1.0212,1.0554,"YDF29","Health Education Wessex (South)","Portsmouth Hospitals NHS Trust",0,"South",NA,3879,0.69,3.91333333333333,0.703333333333333,3.65,0.63,3.77,0.7,0.39,0,0
"RHW",2012,1.072,1.0686,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,412,0.74,3.94,0.683333333333333,3.73,0.66,3.89,0.73,0.32,0,0
"RHW",2013,1.0686,1.052,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,448,0.71,4.02,0.72,3.77,0.7,3.88,0.74,0.31,0,0
"RHW",2014,1.052,1.0438,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,1849,0.71,3.95666666666667,0.7,3.66,0.63,3.84,0.72,0.36,0,0
"RHW",2015,1.0438,0.9457,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,1891,0.72,3.97666666666667,0.716666666666667,3.56,0.59,3.83,0.73,0.35,0,0
"RHW",2016,0.9457,1.0174,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,1708,0.67,3.97666666666667,0.723333333333333,3.5,0.59,3.86,0.74,0.36,0,0
"RHW",2017,1.0174,1.0552,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,2045,0.67,3.95333333333333,0.706666666666667,3.67,0.64,3.94,0.77,0.31,0,0
"RHW",2018,1.0552,1.046,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,2259,0.69,4.02,0.74,3.74,0.67,3.98,0.8,0.34,0,0
"RHW",2019,1.046,1.1184,"YDF25","Health Education Thames Valley (South)","Royal Berkshire NHS Foundation Trust",0,"South",NA,2807,0.71,4.03,0.746666666666667,3.85,0.71,4.02,0.81,0.36,0,0
"RJ1",2012,0.8951,0.8038,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,353,0.67,3.93333333333333,0.67,4.03,0.74,4.12,0.82,0.38,0,0
"RJ1",2013,0.8038,0.822,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,407,0.67,3.92666666666667,0.703333333333333,4.01,0.77,4.21,0.86,0.39,0,0
"RJ1",2014,0.822,0.8049,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,271,0.66,3.98,0.693333333333333,4.06,0.78,4.23,0.85,0.37,0,0
"RJ1",2015,0.8049,0.7424,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,4392,0.66,4.03666666666667,0.743333333333333,3.76,0.69,3.96,0.78,0.33,0,0
"RJ1",2016,0.7424,0.7518,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,5058,0.65,4.07666666666667,0.756666666666667,4.06,0.79,4.29,0.89,0.34,0,0
"RJ1",2017,0.7518,0.7204,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,5313,0.63,3.98666666666667,0.73,4.02,0.78,4.23,0.88,0.37,0,0
"RJ1",2018,0.7204,0.7017,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,6348,0.66,3.99333333333333,0.73,4.02,0.78,4.21,0.87,0.41,0,0
"RJ1",2019,0.7017,0.7456,"YDF27","Health Education South London (South)","Guy's and St Thomas' NHS Foundation Trust",0,"South",NA,6826,0.65,4.00666666666667,0.736666666666667,4.05,0.79,4.26,0.88,0.41,0,0
"RJ2",2012,0.9772,0.9274,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,253,0.85,3.89666666666667,0.703333333333333,3.81,0.71,3.72,0.66,0.41,0,0
"RJ2",2013,0.9274,0.987,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,858,0.75,3.89,0.683333333333333,3.78,0.68,3.82,0.71,0.36,0,0
"RJ2",2014,0.987,1.0435,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,1397,0.69,3.82,0.646666666666667,3.54,0.59,3.48,0.57,0.38,0,0
"RJ2",2015,1.0435,1.0129,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,1483,0.7,3.94666666666667,0.713333333333333,3.4,0.53,3.58,0.63,0.36,0,0
"RJ2",2016,1.0129,1.0003,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,1712,0.71,3.95333333333333,0.713333333333333,3.55,0.6,3.64,0.63,0.41,0,0
"RJ2",2017,1.0003,0.9696,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,1825,0.74,3.89666666666667,0.69,3.36,0.52,3.41,0.54,0.43,0,0
"RJ2",2018,0.9696,0.9698,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,2064,0.7,3.94333333333333,0.71,3.57,0.59,3.53,0.59,0.41,0,0
"RJ2",2019,0.9698,0.9467,"YDF27","Health Education South London (South)","Lewisham and Greenwich NHS Trust",0,"South",NA,2805,0.73,3.99,0.72,3.56,0.61,3.54,0.59,0.42,0,0
"RJ6",2012,1.0058,0.9446,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,405,0.73,3.84,0.65,3.29,0.45,3.16,0.41,0.36,0,0
"RJ6",2013,0.9446,0.912,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,339,0.73,4.01,0.7,3.44,0.51,3.14,0.41,0.36,0,0
"RJ6",2014,0.912,0.9731,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,266,0.79,3.89,0.68,3.3,0.48,3.32,0.47,0.34,0,0
"RJ6",2015,0.9731,0.9858,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RJ6",2016,0.9858,0.9061,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,1060,0.7,4.00666666666667,0.72,3.44,0.54,3.46,0.56,0.38,0,0
"RJ6",2017,0.9061,0.8837,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,1306,0.71,3.98666666666667,0.706666666666667,3.5,0.56,3.54,0.56,0.38,0,0
"RJ6",2018,0.8837,0.9677,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,865,0.69,3.97333333333333,0.706666666666667,3.44,0.53,3.5,0.56,0.42,0,0
"RJ6",2019,0.9677,0.9582,"YDF27","Health Education South London (South)","Croydon Health Services NHS Trust",0,"South",NA,1795,0.71,3.97,0.71,3.53,0.59,3.47,0.56,0.39,0,0
"RJ7",2012,0.7854,0.8119,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,301,0.73,3.86,0.68,3.57,0.61,3.74,0.7,0.4,0,0
"RJ7",2013,0.8119,0.796,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,1506,0.7,3.78666666666667,0.64,3.63,0.61,3.81,0.69,0.4,0,0
"RJ7",2014,0.796,0.8868,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,2646,0.72,3.88666666666667,0.67,3.61,0.62,3.86,0.73,0.41,0,0
"RJ7",2015,0.8868,0.9057,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,2357,0.69,3.84333333333333,0.67,3.62,0.61,3.86,0.73,0.36,0,0
"RJ7",2016,0.9057,0.8446,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,3128,0.72,3.87,0.68,3.34,0.52,3.77,0.7,0.41,0,0
"RJ7",2017,0.8446,0.8173,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,3980,0.71,3.88,0.676666666666667,3.49,0.59,3.85,0.73,0.41,0,0
"RJ7",2018,0.8173,0.8394,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,4317,0.68,3.83666666666667,0.666666666666667,3.46,0.57,3.76,0.69,0.42,0,0
"RJ7",2019,0.8394,0.8624,"YDF27","Health Education South London (South)","St George's University Hospitals NHS Foundation Trust",0,"South",NA,4909,0.68,3.87,0.68,3.58,0.61,3.81,0.72,0.44,0,0
"RJC",2012,1.0972,1.0323,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,484,0.77,4.07333333333333,0.75,3.88,0.71,3.81,0.73,0.3,0,0
"RJC",2013,1.0323,1.054,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,475,0.78,3.93666666666667,0.71,3.85,0.72,3.91,0.77,0.32,0,0
"RJC",2014,1.054,1.0504,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,431,0.75,3.99666666666667,0.74,3.85,0.71,3.83,0.72,0.35,0,0
"RJC",2015,1.0504,1.0548,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,438,0.74,4.02,0.746666666666667,3.49,0.53,3.46,0.54,0.33,0,0
"RJC",2016,1.0548,1.071,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,651,0.71,4.11333333333333,0.78,4.05,0.79,4.07,0.83,0.29,0,0
"RJC",2017,1.071,1.0103,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,583,0.7,3.97333333333333,0.736666666666667,3.91,0.74,4.01,0.8,0.37,0,0
"RJC",2018,1.0103,0.9912,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,620,0.71,4.01666666666667,0.756666666666667,3.96,0.75,4.05,0.81,0.34,0,0
"RJC",2019,0.9912,0.9835,"YDF32","Health Education West Midlands (North)","South Warwickshire NHS Foundation Trust",1,"North",NA,499,0.67,4.04,0.756666666666667,4.02,0.77,4.11,0.85,0.41,0,0
"RJD",2012,0.9311,0.9131,NA,NA,NA,NA,NA,NA,462,0.71,3.76666666666667,0.633333333333333,3.36,0.49,3.58,0.59,0.34,0,0
"RJD",2013,0.9131,0.904,NA,NA,NA,NA,NA,NA,400,0.72,3.84,0.64,3.66,0.62,3.87,0.73,0.34,0,0
"RJE",2012,1.04,1.033,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,393,0.69,3.79,0.626666666666667,3.43,0.5,3.61,0.59,0.42,0,0
"RJE",2013,1.033,1.074,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,393,0.69,3.91666666666667,0.676666666666667,3.53,0.57,3.76,0.68,0.38,0,0
"RJE",2014,1.074,1.0232,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,333,0.63,3.81666666666667,0.626666666666667,3.51,0.57,3.74,0.69,0.41,0,0
"RJE",2015,1.0232,1.033,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,269,0.64,3.99,0.73,3.65,0.61,3.92,0.74,0.38,0,0
"RJE",2016,1.033,1.0082,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,3370,0.64,3.89,0.673333333333333,3.52,0.57,3.74,0.68,0.41,0,0
"RJE",2017,1.0082,1.046,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,3983,0.65,3.87,0.663333333333333,3.48,0.55,3.81,0.71,0.4,0,0
"RJE",2018,1.046,1.0554,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,4127,0.64,3.89333333333333,0.68,3.49,0.57,3.82,0.72,0.42,0,0
"RJE",2019,1.0554,0.9879,"YDF32","Health Education West Midlands (North)","University Hospitals of North Midlands NHS Trust",1,"North",NA,4579,0.68,3.89,0.683333333333333,3.55,0.6,3.88,0.74,0.4,0,0
"RJF",2012,1.0595,1.0141,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,381,0.7,3.81666666666667,0.633333333333333,3.35,0.49,3.51,0.56,0.38,0,0
"RJF",2013,1.0141,0.985,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,516,0.73,3.85333333333333,0.66,3.46,0.54,3.53,0.59,0.35,0,0
"RJF",2014,0.985,0.9641,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,387,0.72,3.91666666666667,0.676666666666667,3.45,0.52,3.59,0.61,0.36,0,0
"RJF",2015,0.9641,0.9653,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,385,0.71,4,0.746666666666667,3.74,0.68,3.77,0.69,0.33,0,0
"RJF",2016,0.9653,0.9918,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,1165,0.68,3.95666666666667,0.713333333333333,3.59,0.59,3.69,0.65,0.36,0,0
"RJF",2017,0.9918,0.982,"YDF32","Health Education West Midlands (North)","Burton Hospitals NHS Foundation Trust",1,"North",NA,1264,0.67,3.96,0.71,3.59,0.61,3.73,0.67,0.36,0,0
"RJL",2012,1.1637,1.15,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,241,0.68,3.80666666666667,0.656666666666667,3.37,0.48,3.45,0.55,0.34,0,0
"RJL",2013,1.15,1.094,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,302,0.61,3.81666666666667,0.636666666666667,3.29,0.49,3.31,0.49,0.38,0,0
"RJL",2014,1.094,1.0981,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,237,0.66,3.8,0.626666666666667,3.46,0.54,3.44,0.54,0.35,0,0
"RJL",2015,1.0981,1.0755,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,405,0.72,3.96,0.713333333333333,3.4,0.52,3.46,0.56,0.34,0,0
"RJL",2016,1.0755,1.1218,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,2457,0.67,3.89333333333333,0.68,3.37,0.5,3.48,0.55,0.37,0,0
"RJL",2017,1.1218,1.191,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,1967,0.61,3.79333333333333,0.646666666666667,3.16,0.43,3.31,0.47,0.39,0,0
"RJL",2018,1.191,1.1263,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,1956,0.6,3.85333333333333,0.653333333333333,3.3,0.48,3.36,0.49,0.39,0,0
"RJL",2019,1.1263,1.1629,"YDF37","Health Education Yorkshire and the Humber (North)","Northern Lincolnshire and Goole NHS Foundation Trust",1,"North",NA,2543,0.58,3.85666666666667,0.666666666666667,3.38,0.51,3.42,0.53,0.39,0,0
"RJN",2012,1.0176,1.007,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,349,0.78,3.85666666666667,0.67,3.35,0.5,3.58,0.6,0.39,0,0
"RJN",2013,1.007,1.008,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,337,0.78,3.83666666666667,0.66,3.4,0.5,3.64,0.61,0.42,0,0
"RJN",2014,1.008,0.9738,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,269,0.75,3.86666666666667,0.676666666666667,3.41,0.48,3.6,0.6,0.45,0,0
"RJN",2015,0.9738,1.0279,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,1179,0.75,3.94,0.713333333333333,3.1,0.4,3.48,0.54,0.4,0,0
"RJN",2016,1.0279,1.1139,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,1043,0.68,4.00666666666667,0.746666666666667,3.57,0.61,3.8,0.7,0.37,0,0
"RJN",2017,1.1139,1.071,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,1025,0.66,3.93,0.716666666666667,3.61,0.61,3.81,0.72,0.38,0,0
"RJN",2018,1.071,1.1472,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,1150,0.71,3.95666666666667,0.726666666666667,3.75,0.68,3.86,0.74,0.39,0,0
"RJN",2019,1.1472,1.1513,"YDF31","Health Education North West (North)","East Cheshire NHS Trust",1,"North",NA,961,0.69,3.94666666666667,0.713333333333333,3.74,0.67,3.85,0.73,0.4,0,0
"RJR",2012,1.0825,1.0975,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,366,0.69,3.89,0.683333333333333,3.7,0.65,3.82,0.71,0.3,0,0
"RJR",2013,1.0975,1.093,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1786,0.7,3.94,0.69,3.74,0.66,3.84,0.73,0.32,0,0
"RJR",2014,1.093,1.0995,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1484,0.67,3.86333333333333,0.663333333333333,3.63,0.64,3.82,0.72,0.34,0,0
"RJR",2015,1.0995,1.0527,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1479,0.67,3.87,0.693333333333333,3.68,0.65,3.83,0.73,0.32,0,0
"RJR",2016,1.0527,1.0904,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1360,0.69,3.89666666666667,0.696666666666667,3.65,0.63,3.87,0.73,0.32,0,0
"RJR",2017,1.0904,1.067,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1466,0.67,3.86666666666667,0.683333333333333,3.55,0.61,3.77,0.71,0.35,0,0
"RJR",2018,1.067,1.069,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,443,0.67,3.89333333333333,0.703333333333333,3.66,0.63,3.86,0.74,0.38,0,0
"RJR",2019,1.069,1.0913,"YDF31","Health Education North West (North)","Countess of Chester Hospital NHS Foundation Trust",1,"North",NA,1139,0.62,3.83666666666667,0.67,3.55,0.6,3.77,0.71,0.42,0,0
"RJZ",2012,0.9111,0.9146,"YDF27","Health Education South London (South)","King's College Hospital NHS Foundation Trust",0,"South",NA,399,0.78,3.99,0.716666666666667,3.97,0.77,4.03,0.79,0.35,0,0
"RJZ",2013,0.9146,0.924,"YDF27","Health Education South London (South)","King's College Hospital NHS Foundation Trust",0,"South",NA,327,0.76,4,0.723333333333333,4.03,0.76,4.02,0.78,0.31,0,0
"RJZ",2014,0.924,0.9062,"YDF27","Health Education South London (South)","King's College Hospital NHS Foundation Trust",0,"South",NA,241,0.78,3.82333333333333,0.67,3.75,0.66,3.89,0.74,0.41,0,0
